image_name,latitude,longitude,timestamp,road_condition,problem_type,direction
frame_0043.jpg,43.12846608,-79.21203068,2025-11-29 21:12:25+00:00,minor_issue,crack,south
frame_0044.jpg,43.12869104,-79.21148677,2025-11-29 21:12:28+00:00,minor_issue,crack,south
frame_0045.jpg,43.12885982,-79.21105287,2025-11-29 21:12:31+00:00,minor_issue,crack,south
frame_0046.jpg,43.12904196,-79.21061584,2025-11-29 21:12:34+00:00,minor_issue,crack,south
frame_0047.jpg,43.12924164,-79.21012142,2025-11-29 21:12:37+00:00,minor_issue,crack,south
frame_0048.jpg,43.12943119,-79.20965941,2025-11-29 21:12:40+00:00,major_problem,pothole,south
frame_0049.jpg,43.12959632,-79.20921606,2025-11-29 21:12:43+00:00,minor_issue,crack,south
frame_0050.jpg,43.12975592,-79.20876967,2025-11-29 21:12:47+00:00,minor_issue,crack,south
frame_0051.jpg,43.12973661,-79.20857978,2025-11-29 21:12:49+00:00,minor_issue,crack,south
frame_0052.jpg,43.1296559,-79.20821892,2025-11-29 21:12:52+00:00,minor_issue,crack,south
frame_0053.jpg,43.12961454,-79.20776149,2025-11-29 21:12:55+00:00,safe,none,south
frame_0054.jpg,43.12958889,-79.2074499,2025-11-29 21:12:58+00:00,safe,none,south
frame_0055.jpg,43.1295542,-79.20702412,2025-11-29 21:13:01+00:00,safe,none,south
frame_0056.jpg,43.12951504,-79.20658038,2025-11-29 21:13:04+00:00,safe,none,south
frame_0057.jpg,43.12949308,-79.20610673,2025-11-29 21:13:07+00:00,safe,none,south
frame_0058.jpg,43.129469,-79.20565398,2025-11-29 21:13:10+00:00,safe,none,south
frame_0059.jpg,43.12944965,-79.20529366,2025-11-29 21:13:13+00:00,safe,none,south
frame_0060.jpg,43.12944796,-79.20493871,2025-11-29 21:13:16+00:00,safe,none,south
frame_0061.jpg,43.12946731,-79.20451843,2025-11-29 21:13:19+00:00,safe,none,south
frame_0062.jpg,43.12948554,-79.20405876,2025-11-29 21:13:22+00:00,safe,none,south
frame_0063.jpg,43.12949819,-79.20371373,2025-11-29 21:13:25+00:00,safe,none,south
frame_0064.jpg,43.12947412,-79.20357232,2025-11-29 21:13:27+00:00,safe,none,south
frame_0065.jpg,43.12930785,-79.20351697,2025-11-29 21:13:35+00:00,safe,none,south
frame_0066.jpg,43.12930785,-79.20351697,2025-11-29 21:13:35+00:00,safe,none,south
frame_0067.jpg,43.12916664,-79.20349255,2025-11-29 21:13:37+00:00,safe,none,south
frame_0068.jpg,43.12883762,-79.20347523,2025-11-29 21:13:41+00:00,safe,none,south
frame_0069.jpg,43.12857148,-79.203447,2025-11-29 21:13:44+00:00,safe,none,south
frame_0070.jpg,43.12839904,-79.20342256,2025-11-29 21:13:46+00:00,safe,none,south
frame_0071.jpg,43.12806821,-79.20340176,2025-11-29 21:13:50+00:00,safe,none,south
frame_0072.jpg,43.12789737,-79.20341085,2025-11-29 21:13:52+00:00,safe,none,south
frame_0073.jpg,43.12760618,-79.20340616,2025-11-29 21:13:55+00:00,safe,none,south
frame_0074.jpg,43.12729534,-79.20336991,2025-11-29 21:13:58+00:00,safe,none,south
frame_0075.jpg,43.12696856,-79.20336937,2025-11-29 21:14:01+00:00,safe,none,south
frame_0076.jpg,43.12663721,-79.20333397,2025-11-29 21:14:04+00:00,safe,none,south
frame_0077.jpg,43.12631985,-79.2033175,2025-11-29 21:14:07+00:00,safe,none,south
frame_0078.jpg,43.12601327,-79.20329976,2025-11-29 21:14:10+00:00,safe,none,south
frame_0079.jpg,43.12564449,-79.20328934,2025-11-29 21:14:14+00:00,safe,none,north
frame_0080.jpg,43.12547947,-79.20326309,2025-11-29 21:14:16+00:00,minor_issue,crack,east
frame_0081.jpg,43.1251528,-79.20327748,2025-11-29 21:14:20+00:00,major_problem,crack,south
frame_0082.jpg,43.12500402,-79.20326519,2025-11-29 21:14:22+00:00,major_problem,crack,south
frame_0083.jpg,43.12500402,-79.20326519,2025-11-29 21:14:22+00:00,major_problem,crack,south
frame_0084.jpg,43.12489216,-79.20327916,2025-11-29 21:14:34+00:00,major_problem,crack,south
frame_0085.jpg,43.12489216,-79.20327916,2025-11-29 21:14:34+00:00,major_problem,crack,south
frame_0086.jpg,43.12489216,-79.20327916,2025-11-29 21:14:34+00:00,major_problem,crack,south
frame_0087.jpg,43.12487739,-79.20343626,2025-11-29 21:14:37+00:00,major_problem,crack,east
frame_0088.jpg,43.12487149,-79.20362883,2025-11-29 21:14:40+00:00,minor_issue,crack,north
frame_0089.jpg,43.12485603,-79.2039054,2025-11-29 21:14:44+00:00,minor_issue,crack,north
frame_0090.jpg,43.1248563,-79.20407786,2025-11-29 21:14:46+00:00,minor_issue,crack,south
frame_0091.jpg,43.12486778,-79.20442455,2025-11-29 21:14:50+00:00,minor_issue,crack,south
frame_0092.jpg,43.12484397,-79.20460507,2025-11-29 21:14:52+00:00,minor_issue,crack,north
frame_0093.jpg,43.12483242,-79.20497272,2025-11-29 21:14:56+00:00,minor_issue,crack,south
frame_0094.jpg,43.12482877,-79.20514437,2025-11-29 21:14:58+00:00,minor_issue,crack,north
frame_0095.jpg,43.12480752,-79.20553425,2025-11-29 21:15:02+00:00,minor_issue,crack,south
frame_0096.jpg,43.12479499,-79.20590177,2025-11-29 21:15:05+00:00,minor_issue,crack,south
frame_0097.jpg,43.1247978,-79.2061636,2025-11-29 21:15:07+00:00,minor_issue,crack,south
frame_0098.jpg,43.12478046,-79.20645816,2025-11-29 21:15:10+00:00,minor_issue,crack,south
frame_0099.jpg,43.12478909,-79.2066217,2025-11-29 21:15:15+00:00,minor_issue,crack,south
frame_0100.jpg,43.12477665,-79.20680459,2025-11-29 21:15:17+00:00,minor_issue,crack,south
frame_0101.jpg,43.12477928,-79.20700215,2025-11-29 21:15:19+00:00,minor_issue,crack,north
frame_0102.jpg,43.1247385,-79.20732944,2025-11-29 21:15:23+00:00,minor_issue,crack,south
frame_0103.jpg,43.12471297,-79.20746733,2025-11-29 21:15:25+00:00,minor_issue,crack,south
frame_0104.jpg,43.12454948,-79.20758128,2025-11-29 21:15:29+00:00,minor_issue,crack,south
frame_0105.jpg,43.12447817,-79.2076624,2025-11-29 21:15:32+00:00,minor_issue,crack,south
frame_0106.jpg,43.12441675,-79.2078144,2025-11-29 21:15:35+00:00,minor_issue,crack,south
frame_0107.jpg,43.12442205,-79.20798669,2025-11-29 21:15:37+00:00,minor_issue,crack,south
frame_0108.jpg,43.12442055,-79.20835895,2025-11-29 21:15:41+00:00,minor_issue,crack,south
frame_0109.jpg,43.12440928,-79.20852807,2025-11-29 21:15:43+00:00,minor_issue,crack,south
frame_0110.jpg,43.12441732,-79.20883339,2025-11-29 21:15:47+00:00,minor_issue,crack,south
frame_0111.jpg,43.12440523,-79.20898777,2025-11-29 21:15:49+00:00,minor_issue,crack,east
frame_0112.jpg,43.12441268,-79.20941267,2025-11-29 21:15:53+00:00,minor_issue,crack,east
frame_0113.jpg,43.12441233,-79.20961895,2025-11-29 21:15:55+00:00,minor_issue,crack,east
frame_0114.jpg,43.12439673,-79.209802,2025-11-29 21:15:57+00:00,minor_issue,crack,east
frame_0115.jpg,43.12441244,-79.20993993,2025-11-29 21:16:00+00:00,minor_issue,crack,east
frame_0116.jpg,43.12452305,-79.2099408,2025-11-29 21:16:04+00:00,minor_issue,crack,east
frame_0117.jpg,43.12471518,-79.20994051,2025-11-29 21:16:08+00:00,minor_issue,crack,south
frame_0118.jpg,43.12483098,-79.20994694,2025-11-29 21:16:10+00:00,minor_issue,crack,south
frame_0119.jpg,43.1250426,-79.20996154,2025-11-29 21:16:14+00:00,minor_issue,crack,south
frame_0120.jpg,43.1250426,-79.20996154,2025-11-29 21:16:14+00:00,safe,none,north
frame_0121.jpg,43.12514985,-79.20998047,2025-11-29 21:16:19+00:00,safe,none,north
frame_0122.jpg,43.12537356,-79.21000095,2025-11-29 21:16:23+00:00,minor_issue,crack,south
frame_0123.jpg,43.12553484,-79.21000637,2025-11-29 21:16:25+00:00,safe,none,north
frame_0124.jpg,43.12579763,-79.21002649,2025-11-29 21:16:28+00:00,safe,none,north
frame_0125.jpg,43.12608683,-79.21003897,2025-11-29 21:16:31+00:00,safe,none,north
frame_0126.jpg,43.1264258,-79.2100654,2025-11-29 21:16:35+00:00,safe,none,north
frame_0127.jpg,43.126523,-79.21006363,2025-11-29 21:16:38+00:00,minor_issue,crack,south
frame_0128.jpg,43.12663943,-79.21007575,2025-11-29 21:16:41+00:00,safe,none,north
frame_0129.jpg,43.12677172,-79.21008706,2025-11-29 21:16:43+00:00,minor_issue,crack,south
frame_0130.jpg,43.12711564,-79.21008931,2025-11-29 21:16:47+00:00,safe,none,north
frame_0131.jpg,43.12730793,-79.21009959,2025-11-29 21:16:49+00:00,minor_issue,crack,east
frame_0132.jpg,43.12757536,-79.2101136,2025-11-29 21:16:52+00:00,safe,none,north
frame_0133.jpg,43.12790548,-79.2101344,2025-11-29 21:16:56+00:00,minor_issue,crack,east
frame_0134.jpg,43.12808598,-79.21016814,2025-11-29 21:16:58+00:00,safe,none,north
frame_0135.jpg,43.12839586,-79.21016507,2025-11-29 21:17:02+00:00,minor_issue,crack,east
frame_0136.jpg,43.1285225,-79.21016594,2025-11-29 21:17:04+00:00,minor_issue,crack,east
frame_0137.jpg,43.12852451,-79.21003008,2025-11-29 21:17:09+00:00,minor_issue,crack,east
frame_0138.jpg,43.12852451,-79.21003008,2025-11-29 21:17:09+00:00,minor_issue,crack,west
frame_0139.jpg,43.12848209,-79.20979273,2025-11-29 21:17:14+00:00,minor_issue,crack,west
frame_0140.jpg,43.12837431,-79.20964946,2025-11-29 21:17:17+00:00,safe,none,north
frame_0141.jpg,43.12829291,-79.20946576,2025-11-29 21:17:20+00:00,safe,none,north
frame_0142.jpg,43.12822121,-79.20930311,2025-11-29 21:17:22+00:00,minor_issue,crack,south
frame_0143.jpg,43.12809697,-79.20891827,2025-11-29 21:17:26+00:00,major_problem,debris,south
frame_0144.jpg,43.12803916,-79.208722,2025-11-29 21:17:28+00:00,minor_issue,crack,south
frame_0145.jpg,43.12799413,-79.20830822,2025-11-29 21:17:32+00:00,minor_issue,crack,south
frame_0146.jpg,43.12798064,-79.20805982,2025-11-29 21:17:35+00:00,minor_issue,crack,south
frame_0147.jpg,43.12798064,-79.20805982,2025-11-29 21:17:35+00:00,minor_issue,crack,south
frame_0148.jpg,43.1279612,-79.20792309,2025-11-29 21:17:40+00:00,minor_issue,crack,south
frame_0149.jpg,43.12797215,-79.20755058,2025-11-29 21:17:44+00:00,minor_issue,crack,south
frame_0150.jpg,43.1279935,-79.20735323,2025-11-29 21:17:46+00:00,minor_issue,crack,south
frame_0151.jpg,43.12799483,-79.2072246,2025-11-29 21:17:48+00:00,minor_issue,crack,south
frame_0152.jpg,43.12799798,-79.20692158,2025-11-29 21:17:53+00:00,minor_issue,crack,south
frame_0153.jpg,43.12802493,-79.20679073,2025-11-29 21:17:55+00:00,minor_issue,crack,south
frame_0154.jpg,43.12801628,-79.20642093,2025-11-29 21:17:59+00:00,minor_issue,none,north
frame_0155.jpg,43.12802258,-79.20620285,2025-11-29 21:18:01+00:00,minor_issue,crack,south
frame_0156.jpg,43.12803361,-79.20577419,2025-11-29 21:18:05+00:00,safe,crack,south
frame_0157.jpg,43.12804021,-79.20556696,2025-11-29 21:18:07+00:00,minor_issue,crack,south
frame_0158.jpg,43.12804572,-79.20539398,2025-11-29 21:18:09+00:00,minor_issue,crack,south
frame_0159.jpg,43.1280172,-79.20524924,2025-11-29 21:18:16+00:00,minor_issue,crack,south
frame_0160.jpg,43.1280172,-79.20524924,2025-11-29 21:18:16+00:00,minor_issue,crack,south
frame_0161.jpg,43.12788321,-79.20525555,2025-11-29 21:18:19+00:00,safe,none,north
frame_0162.jpg,43.1276186,-79.20523247,2025-11-29 21:18:23+00:00,minor_issue,crack,south
frame_0163.jpg,43.12747471,-79.20521645,2025-11-29 21:18:25+00:00,minor_issue,crack,south
frame_0164.jpg,43.12715507,-79.20520495,2025-11-29 21:18:29+00:00,minor_issue,crack,south
frame_0165.jpg,43.12701134,-79.20521375,2025-11-29 21:18:31+00:00,major_problem,pothole,south
frame_0166.jpg,43.12690188,-79.20520944,2025-11-29 21:18:33+00:00,minor_issue,crack,east
frame_0167.jpg,43.12679845,-79.20522648,2025-11-29 21:18:38+00:00,minor_issue,crack,west
frame_0168.jpg,43.12676408,-79.20536136,2025-11-29 21:18:41+00:00,minor_issue,crack,east
frame_0169.jpg,43.12675912,-79.20549494,2025-11-29 21:18:43+00:00,minor_issue,crack,east
frame_0170.jpg,43.12676142,-79.20584696,2025-11-29 21:18:46+00:00,minor_issue,crack,east
frame_0171.jpg,43.12674797,-79.20619279,2025-11-29 21:18:50+00:00,minor_issue,crack,east
frame_0172.jpg,43.12674204,-79.20637015,2025-11-29 21:18:52+00:00,minor_issue,crack,east
frame_0173.jpg,43.12673763,-79.20652626,2025-11-29 21:18:54+00:00,safe,none,north
frame_0174.jpg,43.12669983,-79.20664202,2025-11-29 21:18:59+00:00,safe,none,north
frame_0175.jpg,43.12659851,-79.20665855,2025-11-29 21:19:03+00:00,safe,none,north
frame_0176.jpg,43.12650153,-79.20663026,2025-11-29 21:19:05+00:00,safe,none,north
frame_0177.jpg,43.12640262,-79.20662733,2025-11-29 21:19:07+00:00,safe,none,north
frame_0178.jpg,43.12617082,-79.20667123,2025-11-29 21:19:11+00:00,safe,none,north
frame_0179.jpg,43.12604506,-79.20666482,2025-11-29 21:19:13+00:00,safe,none,north
frame_0180.jpg,43.12591392,-79.20665812,2025-11-29 21:19:15+00:00,safe,none,north
frame_0181.jpg,43.12564969,-79.20664458,2025-11-29 21:19:20+00:00,safe,none,north
frame_0182.jpg,43.12554662,-79.20663084,2025-11-29 21:19:22+00:00,safe,none,north
frame_0183.jpg,43.12544862,-79.20664026,2025-11-29 21:19:25+00:00,minor_issue,crack,south
frame_0184.jpg,43.12539859,-79.2067723,2025-11-29 21:19:31+00:00,minor_issue,crack,south
frame_0185.jpg,43.12539859,-79.2067723,2025-11-29 21:19:31+00:00,minor_issue,crack,south
frame_0186.jpg,43.12539386,-79.20693292,2025-11-29 21:19:34+00:00,minor_issue,crack,south
frame_0187.jpg,43.12539397,-79.20730078,2025-11-29 21:19:38+00:00,minor_issue,crack,south
frame_0188.jpg,43.12538495,-79.20746383,2025-11-29 21:19:40+00:00,safe,none,north
frame_0189.jpg,43.12537132,-79.20761682,2025-11-29 21:19:42+00:00,safe,none,north
frame_0190.jpg,43.12535543,-79.20778188,2025-11-29 21:19:47+00:00,minor_issue,crack,south
frame_0191.jpg,43.12536105,-79.20795659,2025-11-29 21:19:49+00:00,minor_issue,crack,south
frame_0192.jpg,43.12534829,-79.20830941,2025-11-29 21:19:52+00:00,safe,none,north
frame_0193.jpg,43.12533767,-79.20871167,2025-11-29 21:19:55+00:00,minor_issue,crack,south
frame_0194.jpg,43.12532193,-79.20919232,2025-11-29 21:19:58+00:00,minor_issue,crack,south
frame_0195.jpg,43.12531053,-79.20967013,2025-11-29 21:20:01+00:00,minor_issue,crack,south
frame_0196.jpg,43.12530573,-79.20986858,2025-11-29 21:20:03+00:00,safe,none,north
frame_0197.jpg,43.12528898,-79.21002536,2025-11-29 21:20:09+00:00,safe,none,north
frame_0198.jpg,43.12528515,-79.2101629,2025-11-29 21:20:11+00:00,safe,none,north
frame_0199.jpg,43.12528524,-79.21035039,2025-11-29 21:20:13+00:00,safe,none,north
frame_0200.jpg,43.12528175,-79.21072136,2025-11-29 21:20:17+00:00,safe,none,north
frame_0201.jpg,43.12528253,-79.21090473,2025-11-29 21:20:19+00:00,safe,none,north
frame_0202.jpg,43.12529821,-79.21104762,2025-11-29 21:20:22+00:00,safe,none,north
frame_0203.jpg,43.12532002,-79.21121873,2025-11-29 21:20:26+00:00,safe,none,north
frame_0204.jpg,43.12535766,-79.21139463,2025-11-29 21:20:28+00:00,safe,none,north
frame_0205.jpg,43.12548018,-79.21178292,2025-11-29 21:20:32+00:00,safe,none,north
frame_0206.jpg,43.12557159,-79.21198223,2025-11-29 21:20:34+00:00,safe,none,north
frame_0207.jpg,43.12576286,-79.21235614,2025-11-29 21:20:38+00:00,safe,none,north
frame_0208.jpg,43.12586879,-79.21251571,2025-11-29 21:20:40+00:00,safe,none,north
frame_0209.jpg,43.12602509,-79.21277916,2025-11-29 21:20:44+00:00,safe,none,north
frame_0210.jpg,43.12609553,-79.21290245,2025-11-29 21:20:46+00:00,safe,none,north
frame_0211.jpg,43.12613923,-79.21301438,2025-11-29 21:20:49+00:00,safe,none,north
frame_0212.jpg,43.12627326,-79.21330783,2025-11-29 21:20:53+00:00,safe,none,north
frame_0213.jpg,43.12631809,-79.21350679,2025-11-29 21:20:55+00:00,safe,none,north
frame_0214.jpg,43.1264053,-79.21395984,2025-11-29 21:20:59+00:00,safe,none,north
frame_0215.jpg,43.12644625,-79.21416745,2025-11-29 21:21:01+00:00,safe,none,north
frame_0216.jpg,43.12647495,-79.21457071,2025-11-29 21:21:05+00:00,safe,none,north
frame_0217.jpg,43.12646345,-79.21480356,2025-11-29 21:21:07+00:00,safe,none,north
frame_0218.jpg,43.12645168,-79.21523999,2025-11-29 21:21:11+00:00,safe,none,north
frame_0219.jpg,43.12645667,-79.21538117,2025-11-29 21:21:13+00:00,safe,none,north
frame_0220.jpg,43.12645667,-79.21538117,2025-11-29 21:21:13+00:00,safe,none,north
frame_0221.jpg,43.12643879,-79.21551141,2025-11-29 21:21:25+00:00,safe,none,north
frame_0222.jpg,43.12643879,-79.21551141,2025-11-29 21:21:25+00:00,safe,none,north
frame_0223.jpg,43.12643879,-79.21551141,2025-11-29 21:21:25+00:00,safe,none,north
frame_0224.jpg,43.12633214,-79.21551753,2025-11-29 21:21:27+00:00,safe,none,north
frame_0225.jpg,43.12605717,-79.21552731,2025-11-29 21:21:32+00:00,safe,none,north
frame_0226.jpg,43.12590198,-79.21550817,2025-11-29 21:21:34+00:00,safe,none,north
frame_0227.jpg,43.12564725,-79.21550381,2025-11-29 21:21:38+00:00,safe,none,north
frame_0228.jpg,43.12564725,-79.21550381,2025-11-29 21:21:38+00:00,safe,none,north
frame_0229.jpg,43.12555884,-79.21542204,2025-11-29 21:21:44+00:00,safe,none,north
frame_0230.jpg,43.12556282,-79.21529723,2025-11-29 21:21:48+00:00,safe,none,north
frame_0231.jpg,43.12556957,-79.21515302,2025-11-29 21:21:50+00:00,safe,none,north
frame_0232.jpg,43.12558849,-79.21499201,2025-11-29 21:21:52+00:00,major_problem,construction,south
frame_0233.jpg,43.12555304,-79.21461497,2025-11-29 21:21:56+00:00,safe,none,north
frame_0234.jpg,43.12554484,-79.21448215,2025-11-29 21:21:59+00:00,safe,none,north
frame_0235.jpg,43.12546277,-79.21443133,2025-11-29 21:22:01+00:00,safe,none,north
frame_0236.jpg,43.12523454,-79.2144692,2025-11-29 21:22:05+00:00,safe,none,north
frame_0237.jpg,43.12508768,-79.21444796,2025-11-29 21:22:07+00:00,safe,none,north
frame_0238.jpg,43.12482294,-79.21444661,2025-11-29 21:22:10+00:00,minor_issue,crack,south
frame_0239.jpg,43.12451803,-79.21443836,2025-11-29 21:22:14+00:00,minor_issue,crack,south
frame_0240.jpg,43.12437453,-79.21444598,2025-11-29 21:22:16+00:00,minor_issue,crack,south
frame_0241.jpg,43.12413527,-79.21442565,2025-11-29 21:22:19+00:00,minor_issue,crack,south
frame_0242.jpg,43.1239334,-79.21441921,2025-11-29 21:22:23+00:00,minor_issue,crack,south
frame_0243.jpg,43.12384236,-79.21443065,2025-11-29 21:22:25+00:00,minor_issue,crack,south
frame_0244.jpg,43.12374904,-79.21442515,2025-11-29 21:22:27+00:00,minor_issue,crack,south
frame_0245.jpg,43.12363387,-79.21442484,2025-11-29 21:22:30+00:00,minor_issue,crack,south
frame_0246.jpg,43.12359934,-79.21424144,2025-11-29 21:22:36+00:00,minor_issue,crack,south
frame_0247.jpg,43.12359934,-79.21424144,2025-11-29 21:22:36+00:00,minor_issue,crack,south
frame_0248.jpg,43.12360881,-79.21409053,2025-11-29 21:22:39+00:00,minor_issue,crack,south
frame_0249.jpg,43.1235944,-79.21394313,2025-11-29 21:22:42+00:00,minor_issue,crack,south
frame_0250.jpg,43.12359653,-79.21375916,2025-11-29 21:22:45+00:00,minor_issue,crack,south
frame_0251.jpg,43.1235985,-79.21358975,2025-11-29 21:22:48+00:00,minor_issue,crack,south
frame_0252.jpg,43.12361844,-79.21327375,2025-11-29 21:22:53+00:00,minor_issue,crack,south
frame_0253.jpg,43.12361738,-79.21313144,2025-11-29 21:22:55+00:00,minor_issue,crack,south
frame_0254.jpg,43.12360626,-79.21278199,2025-11-29 21:22:58+00:00,minor_issue,crack,south
frame_0255.jpg,43.12362011,-79.21243943,2025-11-29 21:23:02+00:00,minor_issue,crack,south
frame_0256.jpg,43.12362143,-79.21224278,2025-11-29 21:23:04+00:00,minor_issue,crack,south
frame_0257.jpg,43.12360805,-79.21185128,2025-11-29 21:23:08+00:00,minor_issue,crack,south
frame_0258.jpg,43.12362139,-79.21164096,2025-11-29 21:23:10+00:00,minor_issue,crack,south
frame_0259.jpg,43.12361426,-79.21123719,2025-11-29 21:23:14+00:00,minor_issue,crack,south
frame_0260.jpg,43.12359934,-79.21101438,2025-11-29 21:23:16+00:00,minor_issue,crack,south
frame_0261.jpg,43.12354394,-79.2105652,2025-11-29 21:23:20+00:00,minor_issue,crack,south
frame_0262.jpg,43.12352303,-79.21032879,2025-11-29 21:23:23+00:00,minor_issue,crack,east
frame_0263.jpg,43.12350669,-79.21011947,2025-11-29 21:23:25+00:00,minor_issue,crack,east
frame_0264.jpg,43.12350237,-79.20998099,2025-11-29 21:23:27+00:00,minor_issue,crack,east
frame_0265.jpg,43.12351768,-79.20981061,2025-11-29 21:23:32+00:00,minor_issue,crack,east
frame_0266.jpg,43.12351748,-79.20968098,2025-11-29 21:23:34+00:00,minor_issue,crack,east
frame_0267.jpg,43.12351887,-79.20926792,2025-11-29 21:23:38+00:00,minor_issue,crack,east
frame_0268.jpg,43.12351972,-79.20906815,2025-11-29 21:23:40+00:00,minor_issue,crack,east
frame_0269.jpg,43.12352152,-79.20864834,2025-11-29 21:23:44+00:00,minor_issue,crack,east
frame_0270.jpg,43.12352985,-79.20843351,2025-11-29 21:23:46+00:00,minor_issue,crack,east
frame_0271.jpg,43.12353441,-79.20808539,2025-11-29 21:23:50+00:00,minor_issue,crack,east
frame_0272.jpg,43.12352275,-79.20792102,2025-11-29 21:23:52+00:00,minor_issue,crack,east
frame_0273.jpg,43.12350544,-79.20776664,2025-11-29 21:23:54+00:00,minor_issue,crack,east
frame_0274.jpg,43.12351102,-79.20762005,2025-11-29 21:23:59+00:00,minor_issue,crack,east
frame_0275.jpg,43.12351102,-79.20762005,2025-11-29 21:23:59+00:00,minor_issue,crack,east
frame_0276.jpg,43.12364597,-79.20760619,2025-11-29 21:24:06+00:00,minor_issue,crack,east
frame_0277.jpg,43.12374283,-79.20759012,2025-11-29 21:24:08+00:00,minor_issue,crack,east
frame_0278.jpg,43.12385934,-79.20761248,2025-11-29 21:24:10+00:00,minor_issue,crack,east
frame_0279.jpg,43.1241164,-79.20760224,2025-11-29 21:24:14+00:00,minor_issue,crack,east
frame_0280.jpg,43.12424094,-79.20761812,2025-11-29 21:24:16+00:00,minor_issue,crack,east
frame_0281.jpg,43.12436089,-79.20761166,2025-11-29 21:24:21+00:00,minor_issue,crack,east
